DEBUG 2021-10-19 10:25:03,537 1939493ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:12,073 2308030ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:17,124 2313081ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:31:17,125 2313081ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:17,592 2313548ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T13:30:08.9113186Z;LastJobId:504728;NextExecution:2021-10-19T13:31:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T13:31:15.4695303Z;NextExecution:2021-10-19T13:32:00.0000000Z;LastJobId:504729), NextExecution: (19/10/2021 13:32:00)
DEBUG 2021-10-19 10:31:19,733 2315689ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 10:31:22,140 2318097ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:31:22,140 2318097ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:27,198 2323154ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:31:27,198 2323154ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:32,258 2328215ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:31:32,259 2328215ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:36,950 2332907ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 10:31:36,951 2332907ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 10:31:37,307 2333263ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:31:37,307 2333263ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:42,360 2338317ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:31:42,361 2338317ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:47,422 2343378ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:31:47,422 2343379ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:52,468 2348424ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:31:52,468 2348425ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:31:57,507 2353464ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:31:57,508 2353464ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:02,533 2358489ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:02,533 2358490ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:07,554 2363511ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:07,555 2363511ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:07,727 2363683ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 10:32:07,727 2363683ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 10:32:08,727 2364683ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T13:31:15.4695303Z;LastJobId:504729;NextExecution:2021-10-19T13:32:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T13:32:06.5656791Z;NextExecution:2021-10-19T13:33:00.0000000Z;LastJobId:504731), NextExecution: (19/10/2021 13:33:00)
DEBUG 2021-10-19 10:32:11,854 2367810ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 10:32:12,612 2368569ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:12,612 2368569ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:17,655 2373612ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:17,655 2373612ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:22,681 2378637ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:22,681 2378637ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:27,736 2383692ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:27,736 2383693ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:32,785 2388741ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:32,785 2388742ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:37,837 2393794ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:37,837 2393794ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:38,063 2394019ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 10:32:38,063 2394019ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 10:32:42,885 2398842ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:42,885 2398842ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:47,936 2403893ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:47,936 2403893ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:49,953 2405910ms CountersAggregator     CallSite.Target    - Aggregating records in 'Counter' table...
DEBUG 2021-10-19 10:32:50,107 2406063ms CountersAggregator     CallSite.Target    - Records from the 'Counter' table aggregated.
DEBUG 2021-10-19 10:32:52,996 2408952ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:52,996 2408953ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:32:58,050 2414006ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:32:58,050 2414006ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:03,076 2419033ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:03,076 2419033ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:08,124 2424080ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:08,125 2424081ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:08,297 2424253ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 10:33:08,297 2424254ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 10:33:13,182 2429138ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:13,182 2429138ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:16,720 2432676ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T13:32:06.5656791Z;LastJobId:504731;NextExecution:2021-10-19T13:33:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T13:33:14.6003355Z;NextExecution:2021-10-19T13:34:00.0000000Z;LastJobId:504732), NextExecution: (19/10/2021 13:34:00)
DEBUG 2021-10-19 10:33:18,246 2434202ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:18,246 2434202ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:18,848 2434805ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 10:33:23,291 2439248ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:23,292 2439248ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:28,348 2444304ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:28,348 2444304ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:33,393 2449350ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:33,393 2449350ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:38,453 2454409ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:38,453 2454409ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:38,731 2454687ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 10:33:38,731 2454688ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 10:33:43,483 2459439ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:43,484 2459440ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:48,539 2464496ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:48,539 2464496ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:53,587 2469543ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:53,587 2469543ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:33:58,631 2474587ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:33:58,631 2474587ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:03,677 2479633ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:03,677 2479633ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:07,861 2483818ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T13:33:14.6003355Z;LastJobId:504732;NextExecution:2021-10-19T13:34:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T13:34:05.7275835Z;NextExecution:2021-10-19T13:35:00.0000000Z;LastJobId:504733), NextExecution: (19/10/2021 13:35:00)
DEBUG 2021-10-19 10:34:08,722 2484678ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:08,722 2484679ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:09,140 2485096ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 10:34:09,140 2485097ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 10:34:09,989 2485945ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 10:34:13,769 2489725ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:13,769 2489726ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:18,786 2494743ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:18,786 2494743ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:23,810 2499766ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:23,811 2499767ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:28,864 2504821ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:28,864 2504821ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:33,927 2509883ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:33,927 2509883ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:38,989 2514945ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:38,989 2514945ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:39,468 2515424ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 10:34:39,468 2515425ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 10:34:44,046 2520002ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:44,046 2520002ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:49,074 2525030ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:49,074 2525030ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:54,121 2530078ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:54,121 2530078ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:34:59,166 2535123ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:34:59,167 2535123ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:35:04,226 2540182ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:35:04,226 2540182ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:35:09,275 2545231ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:35:09,275 2545231ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:35:09,832 2545789ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 10:35:09,833 2545789ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 10:35:14,322 2550278ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 10:35:14,322 2550279ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 10:35:14,520 2550476ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T13:34:05.7275835Z;LastJobId:504733;NextExecution:2021-10-19T13:35:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T13:35:12.3569911Z;NextExecution:2021-10-19T13:36:00.0000000Z;LastJobId:504734), NextExecution: (19/10/2021 13:36:00)
